season,round,driver,constructor,q1,q2,q3
2016,6,Nasr,Sauber,,,
2016,5,Hamilton,Mercedes,1:23.214,1:22.159,1:22.000
2016,5,Rosberg,Mercedes,1:23.002,1:22.759,1:22.280
2016,5,Ricciardo,Red Bull,1:23.749,1:23.585,1:22.680
2016,5,Verstappen,Red Bull,1:23.578,1:23.178,1:23.087
2016,5,Räikkönen,Ferrari,1:23.796,1:23.504,1:23.113
2016,5,Vettel,Ferrari,1:24.124,1:23.688,1:23.334
2016,5,Bottas,Williams,1:24.251,1:24.023,1:23.522
2016,5,Sainz,Toro Rosso,1:24.496,1:24.077,1:23.643
2016,5,Pérez,Force India,1:24.698,1:24.003,1:23.782
2016,5,Alonso,McLaren,1:24.578,1:24.192,1:23.981
2016,5,Hülkenberg,Force India,1:24.463,1:24.203,
2016,5,Button,McLaren,1:24.583,1:24.348,
2016,5,Kvyat,Toro Rosso,1:24.696,1:24.445,
2016,5,Grosjean,Haas F1 Team,1:24.716,1:24.480,
2016,5,Magnussen,Renault,1:24.669,1:24.625,
2016,5,Gutiérrez,Haas F1 Team,1:24.406,1:24.778,
2016,5,Palmer,Renault,1:24.903,,
2016,5,Massa,Williams,1:24.941,,
2016,5,Ericsson,Sauber,1:25.202,,
2016,5,Nasr,Sauber,1:25.579,,
2016,5,Wehrlein,Manor Marussia,1:25.745,,
2016,5,Haryanto,Manor Marussia,1:25.939,,
2016,7,Hamilton,Mercedes,1:14.121,1:13.076,1:12.812
2016,7,Rosberg,Mercedes,1:13.714,1:13.094,1:12.874
2016,7,Vettel,Ferrari,1:13.925,1:13.857,1:12.990
2016,7,Ricciardo,Red Bull,1:14.030,1:13.540,1:13.166
2016,7,Verstappen,Red Bull,1:14.601,1:13.793,1:13.414
2016,7,Räikkönen,Ferrari,1:14.477,1:13.849,1:13.579
2016,7,Bottas,Williams,1:14.389,1:13.791,1:13.670
2016,7,Massa,Williams,1:14.815,1:13.864,1:13.769
2016,7,Hülkenberg,Force India,1:14.663,1:14.166,1:13.952
2016,7,Alonso,McLaren,1:15.026,1:14.260,1:14.338
2016,7,Pérez,Force India,1:14.814,1:14.317,
2016,7,Button,McLaren,1:14.755,1:14.437,
2016,7,Kvyat,Toro Rosso,1:14.829,1:14.457,
2016,7,Gutiérrez,Haas F1 Team,1:15.148,1:14.571,
2016,7,Grosjean,Haas F1 Team,1:15.444,1:14.803,
2016,7,Sainz,Toro Rosso,1:14.714,1:21.956,
2016,7,Palmer,Renault,1:15.459,,
2016,7,Wehrlein,Manor Marussia,1:15.599,,
2016,7,Ericsson,Sauber,1:15.635,,
2016,7,Nasr,Sauber,1:16.663,,
2016,7,Haryanto,Manor Marussia,1:17.052,,
2016,8,Rosberg,Mercedes,1:43.685,1:42.520,1:42.758
2016,8,Pérez,Force India,1:44.462,1:43.939,1:43.515
2016,8,Ricciardo,Red Bull,1:44.570,1:44.141,1:43.966
2016,8,Vettel,Ferrari,1:45.062,1:44.461,1:43.966
2016,8,Räikkönen,Ferrari,1:44.936,1:44.533,1:44.269
2016,8,Massa,Williams,1:45.494,1:44.696,1:44.483
2016,8,Kvyat,Toro Rosso,1:44.694,1:44.687,1:44.717
2016,8,Bottas,Williams,1:44.706,1:44.477,1:45.246
2016,8,Verstappen,Red Bull,1:44.939,1:44.387,1:45.570
2016,8,Hamilton,Mercedes,1:44.259,1:43.526,2:01.954
2016,8,Grosjean,Haas F1 Team,1:45.507,1:44.755,
2016,8,Hülkenberg,Force India,1:44.860,1:44.824,
2016,8,Sainz,Toro Rosso,1:44.827,1:45.000,
2016,8,Alonso,McLaren,1:45.525,1:45.270,
2016,8,Gutiérrez,Haas F1 Team,1:45.300,1:45.349,
2016,8,Nasr,Sauber,1:45.549,1:46.048,
2016,8,Haryanto,Manor Marussia,1:45.665,,
2016,8,Wehrlein,Manor Marussia,1:45.750,,
2016,8,Button,McLaren,1:45.804,,
2016,8,Ericsson,Sauber,1:46.231,,
2016,8,Magnussen,Renault,1:46.348,,
2016,8,Palmer,Renault,1:46.394,,
2016,9,Hamilton,Mercedes,1:06.947,1:06.228,1:07.922
2016,9,Rosberg,Mercedes,1:06.516,1:06.403,1:08.465
2016,9,Hülkenberg,Force India,1:07.385,1:07.257,1:09.285
2016,9,Vettel,Ferrari,1:06.761,1:06.602,1:09.781
2016,9,Button,McLaren,1:07.653,1:07.572,1:09.900
2016,9,Räikkönen,Ferrari,1:07.240,1:06.940,1:09.901
2016,9,Ricciardo,Red Bull,1:07.500,1:06.840,1:09.980
2016,9,Bottas,Williams,1:07.148,1:06.911,1:10.440
2016,9,Verstappen,Red Bull,1:07.131,1:06.866,1:11.153
2016,9,Massa,Williams,1:07.419,1:07.145,1:11.977
2016,9,Gutiérrez,Haas F1 Team,1:07.660,1:07.578,
2016,9,Wehrlein,Manor Marussia,1:07.565,1:07.700,
2016,9,Grosjean,Haas F1 Team,1:07.662,1:07.850,
2016,9,Alonso,McLaren,1:07.671,1:08.154,
2016,9,Sainz,Toro Rosso,1:07.618,,
2016,9,Pérez,Force India,1:07.657,,
2016,9,Magnussen,Renault,1:07.941,,
2016,9,Palmer,Renault,1:07.965,,
2016,9,Haryanto,Manor Marussia,1:08.026,,
2016,9,Kvyat,Toro Rosso,1:08.409,,
2016,9,Ericsson,Sauber,1:08.418,,
2016,9,Nasr,Sauber,1:08.446,,
2016,10,Hamilton,Mercedes,1:30.739,1:29.243,1:29.287
2016,10,Rosberg,Mercedes,1:30.724,1:29.970,1:29.606
2016,10,Verstappen,Red Bull,1:31.305,1:30.697,1:30.313
2016,10,Ricciardo,Red Bull,1:31.684,1:31.319,1:30.618
2016,10,Räikkönen,Ferrari,1:31.326,1:31.385,1:30.881
2016,10,Vettel,Ferrari,1:31.606,1:30.711,1:31.490
2016,10,Bottas,Williams,1:31.913,1:31.478,1:31.557
2016,10,Sainz,Toro Rosso,1:32.115,1:31.708,1:31.989
2016,10,Hülkenberg,Force India,1:32.349,1:31.770,1:32.172
2016,10,Alonso,McLaren,1:32.281,1:31.740,1:32.343
2016,10,Pérez,Force India,1:32.336,1:31.875,
2016,10,Massa,Williams,1:32.146,1:32.002,
2016,10,Grosjean,Haas F1 Team,1:32.283,1:32.050,
2016,10,Gutiérrez,Haas F1 Team,1:32.237,1:32.241,
2016,10,Kvyat,Toro Rosso,1:32.553,1:32.306,
2016,10,Magnussen,Renault,1:32.729,1:37.060,
2016,10,Button,McLaren,1:32.788,,
2016,10,Palmer,Renault,1:32.905,,
2016,10,Haryanto,Manor Marussia,1:33.098,,
2016,10,Wehrlein,Manor Marussia,1:33.151,,
2016,10,Nasr,Sauber,1:33.544,,
2016,11,Rosberg,Mercedes,1:33.302,1:22.806,1:19.965
2016,11,Hamilton,Mercedes,1:34.210,1:24.836,1:20.108
2016,11,Ricciardo,Red Bull,1:39.968,1:23.234,1:20.280
2016,11,Verstappen,Red Bull,1:40.424,1:22.660,1:20.557
2016,11,Vettel,Ferrari,1:35.718,1:24.082,1:20.874
2016,11,Sainz,Toro Rosso,1:36.115,1:24.734,1:21.131
2016,11,Alonso,McLaren,1:35.165,1:23.816,1:21.211
2016,11,Button,McLaren,1:37.983,1:24.456,1:21.597
2016,11,Hülkenberg,Force India,1:41.471,1:23.901,1:21.823
2016,11,Bottas,Williams,1:42.758,1:24.506,1:22.182
2016,11,Grosjean,Haas F1 Team,1:35.906,1:24.941,
2016,11,Kvyat,Toro Rosso,1:36.714,1:25.301,
2016,11,Pérez,Force India,1:41.411,1:25.416,
2016,11,Räikkönen,Ferrari,1:36.853,1:25.435,
2016,11,Gutiérrez,Haas F1 Team,1:38.959,1:26.189,
2016,11,Nasr,Sauber,1:37.772,1:27.063,
2016,11,Palmer,Renault,1:43.965,,
2016,11,Massa,Williams,1:43.999,,
2016,11,Magnussen,Renault,1:44.543,,
2016,11,Ericsson,Sauber,1:46.984,,
2016,11,Wehrlein,Manor Marussia,1:47.343,,
2016,11,Haryanto,Manor Marussia,1:50.189,,
2016,12,Rosberg,Mercedes,1:15.485,1:14.839,1:14.363
2016,12,Hamilton,Mercedes,1:15.243,1:14.748,1:14.470
2016,12,Ricciardo,Red Bull,1:15.591,1:15.545,1:14.726
2016,12,Verstappen,Red Bull,1:15.875,1:15.124,1:14.834
2016,12,Räikkönen,Ferrari,1:15.752,1:15.242,1:15.142
2016,12,Vettel,Ferrari,1:15.927,1:15.630,1:15.315
2016,12,Hülkenberg,Force India,1:16.301,1:15.623,1:15.510
2016,12,Bottas,Williams,1:15.952,1:15.490,1:15.530
2016,12,Pérez,Force India,1:16.169,1:15.500,1:15.537
2016,12,Massa,Williams,1:16.503,1:15.699,1:15.615
2016,12,Gutiérrez,Haas F1 Team,1:15.987,1:15.883,
2016,12,Button,McLaren,1:16.172,1:15.909,
2016,12,Sainz,Toro Rosso,1:16.317,1:15.989,
2016,12,Alonso,McLaren,1:16.338,1:16.041,
2016,12,Grosjean,Haas F1 Team,1:16.328,1:16.086,
2016,12,Palmer,Renault,1:16.636,1:16.665,
2016,12,Magnussen,Renault,1:16.716,,
2016,12,Wehrlein,Manor Marussia,1:16.717,,
2016,12,Kvyat,Toro Rosso,1:16.876,,
2016,12,Haryanto,Manor Marussia,1:16.977,,
2016,12,Nasr,Sauber,1:17.123,,
2016,12,Ericsson,Sauber,1:17.238,,
2016,13,Rosberg,Mercedes,1:48.019,1:46.999,1:46.744
2016,13,Verstappen,Red Bull,1:48.407,1:47.163,1:46.893
2016,13,Räikkönen,Ferrari,1:47.912,1:47.664,1:46.910
2016,13,Vettel,Ferrari,1:47.802,1:47.944,1:47.108
2016,13,Ricciardo,Red Bull,1:48.407,1:48.027,1:47.216
2016,13,Pérez,Force India,1:48.106,1:47.485,1:47.407
2016,13,Hülkenberg,Force India,1:48.080,1:47.317,1:47.543
2016,13,Bottas,Williams,1:48.655,1:47.918,1:47.612
2016,13,Button,McLaren,1:48.700,1:48.051,1:48.114
2016,13,Massa,Williams,1:47.738,1:47.667,1:48.263
2016,13,Grosjean,Haas F1 Team,1:48.751,1:48.316,
2016,13,Magnussen,Renault,1:48.800,1:48.485,
2016,13,Gutiérrez,Haas F1 Team,1:48.748,1:48.598,
2016,13,Palmer,Renault,1:48.901,1:48.888,
2016,13,Sainz,Toro Rosso,1:48.876,1:49.038,
2016,13,Wehrlein,Manor Marussia,1:48.554,1:49.320,
2016,13,Nasr,Sauber,1:48.949,,
2016,13,Ocon,Manor Marussia,1:49.050,,
2016,13,Kvyat,Toro Rosso,1:49.058,,
2016,13,Ericsson,Sauber,1:49.071,,
2016,13,Hamilton,Mercedes,1:50.033,,
2016,14,Hamilton,Mercedes,1:21.854,1:21.498,1:21.135
2016,14,Rosberg,Mercedes,1:22.497,1:21.809,1:21.613
2016,14,Vettel,Ferrari,1:23.077,1:22.275,1:21.972
2016,14,Räikkönen,Ferrari,1:23.217,1:22.568,1:22.065
2016,14,Bottas,Williams,1:23.264,1:22.499,1:22.388
2016,14,Ricciardo,Red Bull,1:23.158,1:22.638,1:22.389
2016,14,Verstappen,Red Bull,1:23.229,1:22.857,1:22.411
2016,14,Pérez,Force India,1:23.439,1:22.922,1:22.814
2016,14,Hülkenberg,Force India,1:23.259,1:22.951,1:22.836
2016,14,Gutiérrez,Haas F1 Team,1:23.386,1:22.856,1:23.184
2016,14,Massa,Williams,1:23.489,1:22.967,
2016,14,Grosjean,Haas F1 Team,1:23.421,1:23.092,
2016,14,Alonso,McLaren,1:23.783,1:23.273,
2016,14,Wehrlein,Manor Marussia,1:23.760,1:23.315,
2016,14,Button,McLaren,1:23.666,1:23.399,
2016,14,Sainz,Toro Rosso,1:23.661,1:23.496,
2016,14,Kvyat,Toro Rosso,1:23.825,,
2016,14,Nasr,Sauber,1:23.956,,
2016,14,Ericsson,Sauber,1:24.087,,
2016,14,Palmer,Renault,1:24.230,,
2016,14,Magnussen,Renault,1:24.436,,
2016,16,Hamilton,Mercedes,1:34.444,1:33.046,1:32.850
2016,16,Rosberg,Mercedes,1:34.460,1:33.609,1:33.264
2016,16,Verstappen,Red Bull,1:35.443,1:33.775,1:33.420
2016,16,Ricciardo,Red Bull,1:35.079,1:33.888,1:33.467
2016,16,Vettel,Ferrari,1:34.557,1:33.972,1:33.584
2016,16,Räikkönen,Ferrari,1:34.556,1:33.903,1:33.632
2016,16,Pérez,Force India,1:35.068,1:34.538,1:34.319
2016,16,Hülkenberg,Force India,1:34.827,1:34.441,1:34.489
2016,16,Button,McLaren,1:35.267,1:34.431,1:34.518
2016,16,Massa,Williams,1:35.267,1:34.422,1:34.671
2016,16,Bottas,Williams,1:35.166,1:34.577,
2016,16,Grosjean,Haas F1 Team,1:35.400,1:35.001,
2016,16,Gutiérrez,Haas F1 Team,1:35.658,1:35.097,
2016,16,Magnussen,Renault,1:35.593,1:35.277,
2016,16,Kvyat,Toro Rosso,1:35.695,1:35.369,
2016,16,Sainz,Toro Rosso,1:35.605,1:35.374,
2016,16,Ericsson,Sauber,1:35.816,,
2016,16,Nasr,Sauber,1:35.949,,
2016,16,Palmer,Renault,1:35.999,,
2016,16,Ocon,Manor Marussia,1:36.451,,
2016,16,Wehrlein,Manor Marussia,1:36.587,,
2016,16,Alonso,McLaren,1:37.155,,
2016,17,Rosberg,Mercedes,1:31.858,1:30.714,1:30.647
2016,17,Hamilton,Mercedes,1:32.218,1:31.129,1:30.660
2016,17,Räikkönen,Ferrari,1:31.674,1:31.406,1:30.949
2016,17,Vettel,Ferrari,1:31.659,1:31.227,1:31.028
2016,17,Verstappen,Red Bull,1:32.487,1:31.489,1:31.178
2016,17,Ricciardo,Red Bull,1:32.538,1:31.719,1:31.240
2016,17,Pérez,Force India,1:32.682,1:32.237,1:31.961
2016,17,Grosjean,Haas F1 Team,1:32.458,1:32.176,1:31.961
2016,17,Hülkenberg,Force India,1:32.448,1:32.200,1:32.142
2016,17,Gutiérrez,Haas F1 Team,1:32.620,1:32.155,1:32.547
2016,17,Bottas,Williams,1:32.383,1:32.315,
2016,17,Massa,Williams,1:32.562,1:32.380,
2016,17,Kvyat,Toro Rosso,1:32.645,1:32.623,
2016,17,Sainz,Toro Rosso,1:32.789,1:32.685,
2016,17,Alonso,McLaren,1:32.819,1:32.689,
2016,17,Palmer,Renault,1:32.796,1:32.807,
2016,17,Button,McLaren,1:32.851,,
2016,17,Magnussen,Renault,1:33.023,,
2016,17,Ericsson,Sauber,1:33.222,,
2016,17,Nasr,Sauber,1:33.332,,
2016,17,Ocon,Manor Marussia,1:33.353,,
2016,17,Wehrlein,Manor Marussia,1:33.561,,
2016,15,Rosberg,Mercedes,1:45.316,1:43.020,1:42.584
2016,15,Ricciardo,Red Bull,1:44.255,1:43.933,1:43.115
2016,15,Hamilton,Mercedes,1:45.167,1:43.471,1:43.288
2016,15,Verstappen,Red Bull,1:45.036,1:44.112,1:43.328
2016,15,Räikkönen,Ferrari,1:44.964,1:44.159,1:43.540
2016,15,Sainz,Toro Rosso,1:45.499,1:44.493,1:44.197
2016,15,Kvyat,Toro Rosso,1:45.291,1:44.475,1:44.469
2016,15,Hülkenberg,Force India,1:46.081,1:44.737,1:44.479
2016,15,Alonso,McLaren,1:45.373,1:44.653,1:44.553
2016,15,Pérez,Force India,1:45.204,1:44.703,1:44.582
2016,15,Bottas,Williams,1:46.086,1:44.740,
